0,0,0,0,0,0,0,2.28865186695835e-08,2.58210465801847e-08,1.06826740582447e-09,0,1.54646197925469e-07,0,5.81848986759171e-07,1.03507204072527e-07,3.03407551632729e-10,0,8.08787613133699e-08,9.56649033629875e-11,8.14973183523524e-08,5.190445795089e-09,7.65894512185721e-07,1.08570229876828e-07,1.22573542664806e-06,9.97821540346146e-10,4.35747428631276e-07
0.254552586026025,0.860011510180167,0.857154633240555,0.864484068036336,0.252301485094919,0.260650660033656,2.23878938226017e-05,0,9.47503279666046e-10,8.55494957776089e-08,0,1.58710367716935e-08,2.31086137806929e-08,1.67644916790344e-06,3.31869472805593e-10,1.17303521863933e-07,4.66131740534624e-09,2.70627807026748e-08,7.09642848817966e-06,3.39906119245339e-06,0,3.18064502074777e-09,5.57849900766753e-07,5.50819775128825e-07,5.92322973420124e-08,1.28377554233636e-06
0.857386448193674,0.062515984472165,0.859362274156277,0.0620163689949498,0.858842624575986,0.859206134474928,3.00430970166896e-08,1.06548294520205e-10,6.49237934027471e-07,1.42488207592088e-09,0,1.23976278705025e-07,3.2125407617821e-08,7.00665010114058e-09,0,3.39337683798727e-08,4.13026300135646e-08,6.20847253850416e-08,0,1.65946588504541e-08,1.4273940688316e-07,4.0072716110988e-09,1.13520997741738e-07,2.31699690281434e-08,2.0049464341918e-08,4.90065361952779e-06
0.858454421905445,0.859184881150513,0.860075787256232,0.062502677366069,0.859778878079739,0.0640304560984667,7.3801909802064e-06,7.32704756005594e-12,1.10648985635981e-09,1.19896295907944e-08,9.27213779245605e-08,2.55936170118672e-08,1.06692859875139e-06,1.43222711963852e-08,5.76477934040973e-07,0,1.01866954241685e-08,2.54816536736721e-10,2.75747822694136e-06,1.73216884953966e-07,8.73997823830991e-07,3.35122565685619e-08,5.24748094045574e-07,3.72902691629988e-08,5.43090519421058e-07,4.45134660002011e-08
0.0648036662304277,0.859783057425903,0.0639472430353234,0.860165276094879,0.859154781893701,0.860620573851932,2.24962759660477e-05,5.43642426379398e-13,7.31445105866826e-09,0,0,1.46005960992383e-09,1.44924775402497e-07,2.75639913640462e-08,1.62128311917138e-07,8.20195170204226e-09,4.2956583361578e-08,2.2062878982962e-07,0,3.30867982387267e-06,4.60797399381941e-07,1.1908526072044e-11,0,4.7078796302559e-08,1.85052092593057e-06,3.18438862988595e-07
0.863068552666731,0.256077061932605,0.860120701644261,0.867451901082821,0.259409369859119,0.2571141061144,1.64316095608454e-06,4.38784981546778e-08,0,8.37344106017768e-08,0,7.56043398506828e-05,2.0495633500253e-09,6.82532762884884e-08,1.61787777050576e-07,5.67877549524269e-15,3.53995320980593e-07,4.49821663804697e-07,3.07427949546007e-07,3.39335304233215e-06,1.15931264591206e-07,0,6.09424861300005e-10,4.11474024653549e-06,6.86867562638043e-06,3.1318746204959e-07
0.864426168191212,0.854847511563845,0.256100730792994,0.864085698028151,0.264662842462374,0.250448402935622,0,3.38273401226428e-08,1.73426814979912e-06,1.3423150360995e-06,7.94693432674438e-08,4.76518781801105e-08,1.20373884430882e-06,7.67120151915274e-08,5.61848857460827e-07,9.95806964830213e-07,1.30355449802148e-07,8.61732693418435e-08,3.61775984352421e-07,4.00896555772148e-07,5.13157455535941e-09,2.61760999964596e-09,1.58367990362197e-09,0,2.52373029430442e-06,6.03845385902273e-05
0.10918688666368,0.111284064721361,0.108933918844097,0.10872592596831,0.109071957428388,0.109583387452017,3.63589422125279e-05,0.000117705480232004,1.36756874903905e-07,1.41893607296694e-06,4.87467601806737e-07,9.08813424153656e-05,1.31437152120633e-07,2.45839435975316e-06,0,0,1.0546555300149e-06,3.91729663363038e-06,0.0321682254707637,5.5648419350968e-07,1.19570053105608e-05,2.0495552073719e-08,1.42781939828006e-08,3.3811367928868e-06,6.42513595597109e-08,5.11688841938755e-06
0.861916999587266,0.0613591820267835,0.860130489648996,0.860223505782661,0.0645896226693329,0.859256470768922,8.64733615885932e-08,0,6.7788826755909e-07,0,3.29849174358996e-07,9.88052287793154e-10,0,1.02590238429509e-07,3.50392473889341e-09,1.67279654880076e-06,4.12571381143087e-08,6.19069905172603e-07,0,6.32108236682056e-08,3.24181866650729e-07,5.93930425508569e-09,9.24592198723658e-07,2.48648203273337e-08,2.99099750331092e-07,0
1.02741361799567e-05,0,0,0.70991561845094,0.70991458088758,0.704225540692123,2.50448331396009e-05,0,6.83673853972104e-08,0,0,2.25525523836087e-07,0,5.57306992906711e-05,2.44035916530116e-07,3.02297008152206e-10,0.0129166500740608,2.712645595754e-06,0,0,5.15124518124622e-07,2.65010987403894e-07,0.000290582967015528,4.33143152379803e-08,2.18532919892025e-06,1.32335056554502e-05
