0.699302623060187,0.927034924988606,0.923972466287145,0.917152516195689,0.909033048613346,0.39894291941068,0.74962531310107,0.667916422287071,0.49966219714637,0.500000132792738,0.499999851347596,0.500002872197042,0.500000190396753,0.499999830036719
0.950130799555892,0.948365838123649,0.94411042881265,0.941121193572119,0.93813431636188,0.266745651018554,0.750045692623103,0.66535851564332,0.499368686588106,0.499999276766465,0.500000437936829,0.500003121077128,0.500000035951124,0.500000786496271
0.949620608805375,0.684099951113154,0.923509494843751,0.915387188051932,0.90974157934992,0.899367345252498,0.889667612130315,0.876247052536858,0.856671149838284,0.500000700702302,0.500000773490764,0.500002835582425,0.499999969964567,0.500000275195461
0.950298650611924,0.68571842341975,0.922144120256057,0.917213133408782,0.908994250001763,0.899911987239455,0.885704210003897,0.250279995760121,0.500366067411529,0.500000081650342,0.499999926954353,0.499999941390408,0.500001368894712,0.499998985706881
0.999999003574324,0.999999022820657,0.999999181815313,0.99999900574911,0.99999873504589,0.999998755370119,0.999999254839063,0.666686030828258,0,0.500000132664694,0.500000039485831,0.499999878733912,0.500000023778045,0.499999683056419
0.950104318291758,0.94742575910984,0.665362119671057,0.91722890062986,0.452960894599206,0.79946099331703,0.751432895339158,0.668069961248455,0.506712481306899,0.499992740696707,0.499999817103879,0.499999414943304,0.500000037831477,0.50000077535336
0.949564478927419,0.947298889618169,0.944719571899644,0.941008593074251,0.937954027176277,0.93301984780812,0.926978952391962,0.923332705938188,0.49968490142422,0.500000052591226,0.499997406194045,0.500000361674689,0.50000009429318,0.499998985402105
0.949964460027907,0.947625146720508,0.944347800094193,0.941067735626341,0.624124040121276,0.900605284870295,0.890112894525044,0.249014691804596,0.499800966346395,0.500000911802324,0.499999771038695,0.499998950411825,0.500000016781148,0.500000134051921
0.949726398151404,0.947109694553997,0.666556629551994,0.917598703833929,0.909042802684626,0.900063327584962,0.890349177556338,0.874228791647604,0.856609700023294,0.500001904930907,0.500003695099049,0.500000526165759,0.500000976180792,0.499999784567449
0.333354525770851,0.999992926073902,0.999998448520548,0.999998960138303,0.99997236344067,0.999978876933903,0,0.908567553338149,0.0781139737359406,0.500000138808482,0.499999807982941,0.499999971466956,0.500000030814569,0.500000102050035
0.999998961444977,0.666667094853659,0.500000460547966,0.999998927848434,0.999998633279907,0.999998486830584,0,0.990914875929403,1,0.499999975368057,0.50000000111493,0.499999921897685,0.499999976993163,0.500000064593123
0.950406243777233,0.947086335177246,0.944351562298081,0.941381881654877,0.938951594745962,0.934272865032886,0.571288995254525,0.874308167308052,0.857744573791825,0.499999680983033,0.499999772946806,0.500000023615853,0.500000117970105,0.499997502120371
0.999999002942302,0.999999048449253,0.999998991821032,0.999998998822103,0.999999058223851,0.999999023142525,0.999999286452174,0.999998823794229,1,0.50000015465542,0.50000002640493,0.500000232589843,0.49999955081363,0.500000069156193
0.7005785577363,0.928057971119941,0.53991950558775,0.856774122217419,0.834008414527978,0.799597450557394,0.750491311611952,0.664195921269715,0.499500050872073,0.499999278196929,0.500004028718765,0.499998938989729,0.500000502122837,0.499999791052974
0.999999068140003,0.999998985477559,0.999999000111758,0.666667634016493,0.999998759384811,0.999998685847734,0.499996007639264,0,0.999967504981643,0.499999968250695,0.500000035186359,0.500000045481806,0.500000050367718,0.499999778982981
0.949564478927419,0.947182130971206,0.94465194334005,0.941256441377061,0.937048234199798,0.932772225055565,0.926978952391962,0.923388717623232,0.915167686953326,0.500000024760645,0.49999991677376,0.500000364619479,0.500000896207051,0.500000141252132
0.949550583405247,0.947489295283174,0.944369551783838,0.941061922935851,0.625658797924206,0.398967588779637,0.75086300671481,0.667889739028799,0.50096957083052,0.49999734852401,0.49999974899559,0.500002981114056,0.499999973606411,0.499998629645376
0.99999898544309,0.999999012968819,0.999998958314192,0.999999009787727,0.99999901710981,0.666666928092927,0.999999333773987,0.999998656854617,1,0.499999290965754,0.500000153842348,0.500000056581706,0.500000080087866,0.499999648461299
0.949727637850913,0.947465493949148,0.944324472319497,0.351654176016311,0.833573455663505,0.799358151999788,0.750647675464215,0.669099926283165,0.499721485499181,0.499999982716769,0.499997372208883,0.499999645456512,0.500001170082492,0.499999728970445
0.999998993207429,0.999999119168879,0.99999881512851,0.333335331380035,0.999998481838096,0.999998528237271,0.999999288494942,0.999997570300939,0.999997911983141,0.500000144358143,0.499999928056653,0.500000130385343,0.50000003664016,0.500000165180077
0.666667040143586,0.999998961595266,0.499986271319448,1,0.999999999999626,1,1,1,0,0.499999990523507,0.499999900348495,0.499999888316334,0.500000068492825,0.499999834653663
0.999998985820647,0.999999081559208,0.333415588256253,0.999999015311,0.99999879613552,0.000238320917144819,0.757719819163471,0.667577898699608,0.506397963463307,0.50000001093717,0.500000089381444,0.500000061194928,0.500000120398342,0.500000023402907
0.999999041179208,0.999998949617237,0.999998979784259,0.999999009258919,0.99999885639528,0.999998580596814,0.999998987404307,0.333339976446763,0.999990467463514,0.499999702239999,0.500000029968924,0.500000294140798,0.500000756019351,0.499999865086581
