0.0753267818155817,0.0713638602015785,0.0690806963877221,0.919028566313487,0.0735640497676197,0.0700928054843229,0.0669432520946833,0.073139005795151,0.0771667719421135,0.0702610857670783,0.0695428018491407,0.0757487008122642,0.0720225696901939,0.0714256877413346,2.45186625162472e-06,1.41988925205233e-08,6.10998046910957e-06,4.20960466290285e-06,2.10616481513645e-06,0.000127762976782348,4.64800406080014e-07,5.6096990925234e-06,5.23561272369862e-06,3.2658085236993e-06,5.4167001157902e-05,6.57063113466226e-08,2.77418830774359e-07,0,5.6684710370401e-06,9.56777733024512e-06,3.35251419065828e-08,1.64020965438904e-06,3.04264724443401e-06,7.82022299698703e-07
2.38105035555031e-06,4.62482035836387e-05,0.00654747636211483,0.00174772577713952,0.00311324134447062,7.66279102932012e-05,0.00798431607353122,0.000959283187224908,0.00394490776414531,0.839216980534052,0,0.00407835277632641,0.000731942758112028,2.33546740804336e-05,1.63330945118897e-07,0.000766158899176484,0.378316186105734,3.30253928149116e-07,0,1,0.317733082818092,7.65522312071279e-06,5.69681380175741e-05,0.0319285234153841,0.0441890191316095,0.206679161846632,0.979849595456676,0.0174743140017184,0.000367477821191087,0.214352919741246,0.0087125339783816,0.000551910483048271,0.018173668194764,3.50039551970126e-06
0.00822406529692234,4.54981040070311e-05,0.0102031939264842,0.00102444972173445,0,7.68421475196951e-05,0.0036991463326591,3.67495515636692e-05,0.00354244430151871,0.000554984313761909,0.000614508265537465,6.60736173845322e-05,0.862894329232409,0.000116521386546074,7.44178675928562e-05,0.000837565089079421,0.245429605483598,1.63913739770223e-08,0.626622968684192,0.899119038843413,0.319519997162929,0.0953070569654383,0.0787332948361786,3.91214755786265e-07,0.0007682476466313,0.0079371301035137,0.992426241471894,0,8.15310001474474e-07,0.219771772539505,0.00367516997312377,5.98602487930615e-06,0.00103107408330794,3.44127798350812e-06
0.0752723983176005,0.0691768469526385,0.919437473558845,0.07362018463944,0.0729392660119121,0.0688308175921281,0.0672566747858733,0.0730871839464159,0.0771288234577902,0.0702843318648617,0.0695429364153506,0.0696226155076069,0.0724837319348351,0.0714063124369639,0,1.81056462811365e-07,5.84537756736975e-06,9.21818063059551e-08,2.78093266411661e-07,0.000127172698243067,2.17466198659555e-07,4.43209231571277e-06,3.26075581461052e-07,1.8343126853817e-06,3.83621369376139e-05,4.83319673269466e-07,8.57790636901475e-08,3.51040910024586e-07,9.01764611578439e-06,1.10769887633423e-05,8.69270627175735e-08,9.09464249962275e-06,2.9217089232678e-06,7.81620090017673e-07
0.0696236042612339,0.0694885046831714,0.0693705148827664,0.0673189687632327,0.0749945381872791,0.0688132622727138,0.919897646948153,0.0730107580724211,0.0716471497443186,0.0704542434078759,0.069537991514376,0.0670930298983137,0.0721247532136657,0.0714301915171223,1.40510399728072e-05,0,6.22316497955514e-06,4.21267878690045e-06,2.09733750274069e-06,1.12992841147833e-06,2.34856109784212e-06,5.65998216566091e-06,5.23687292141969e-10,4.12558810927095e-06,0,3.30642071701245e-05,4.52783063956993e-06,3.64967277778599e-06,9.02972730388541e-06,1.19459263200142e-07,3.52094402431006e-09,1.14507259921442e-06,1.36771134462378e-06,7.35994632486696e-07
0.0761942026177283,0.0675093085954392,0.0673617441524004,0.0701452812141612,0.0733727500308533,0.0689644327189324,0.0804500689610188,0.0734836282243779,0.0751589642622506,0.0703189128081,0.925917811205777,0.0660993965753483,0.0722241790677157,0.068120195728769,4.14058763355536e-08,7.88608801914125e-07,3.70171765454956e-05,8.53629856978162e-07,2.05548791502751e-06,0,1.88625804463262e-07,5.63041682840771e-05,3.84089193547476e-07,1.82569050428046e-06,2.09708294244719e-06,3.16135219077778e-05,4.89821043793504e-07,0,9.01660725335569e-06,1.0618701944467e-06,0,6.17161170705411e-07,2.85388638899293e-06,2.96102571807306e-06
9.42385234763143e-06,2.76881740778057e-05,0,0,3.30122569501545e-06,7.66471334316604e-05,0,3.64406111247423e-05,0,0,3.96805118508814e-05,0,3.4695109135674e-06,0.000137990841539981,3.78237282020991e-06,0.000628752003460427,0.245561690492704,1.92138056353548e-08,6.89955835864176e-06,0.903683384029666,0,0,0.00101633621958696,0.00069566600316112,2.60663602149713e-06,0.209447780440712,0.899854719709185,0,8.82585186406073e-07,0.111639399806283,0.00367226470826141,5.98823516154269e-06,2.70182178557211e-05,4.71577724044103e-07
0.118385107197955,0.113430821558915,0.112289903028193,0.112112827788722,0.117918942007958,0.112749180389054,0.110528724751803,0.877610963758772,0.902905850656246,0.113990267233162,0.110750133554975,0.112331762185742,0.109873043778247,0.111132919377207,2.29097531736719e-06,2.74304434018006e-08,2.38866584694467e-05,4.97015006513497e-06,0,1.10083138381258e-06,3.16342934419672e-08,6.79242085479373e-05,3.97180634947514e-08,0.000113172608700766,4.36670324370901e-08,0,1.19346785463386e-05,0,4.7109573503368e-07,2.03459544785723e-06,0,1.11621728238073e-06,1.05210986238157e-05,4.25114828157751e-07
0.00823670812832672,0.835258878697983,0.00922853800771682,0.00695407367494919,0.00968703501730883,0.00299711835203298,0.00403010299032847,0.00685229239617884,0.00542590276684885,0.00657288231432351,0.00584995102018088,0.00666718945457872,0.00795322355930655,0.857794459803627,6.67978219698681e-05,6.01693347542472e-06,9.40681182208256e-07,3.60895611064966e-06,1.29617773172609e-05,1.01396034640812e-05,2.5775400765282e-06,7.92301670459163e-07,4.96739206777223e-07,3.06674912723761e-06,0,1.48291070302863e-08,0,1.77612911540661e-05,1.98017031926139e-06,2.0618765267768e-06,4.63898231895617e-07,9.96731464073821e-09,0,2.79157724955628e-06
0.00626629468987263,2.80415862597574e-05,0.00242356824670533,0.000719688388557627,2.44957818769946e-05,0,0.00380312728724414,0.780966528555044,0.000254152141968098,0.00153942763208414,0.00227368658627189,5.06916559397108e-05,0,2.33096116084715e-07,0.000502843889904342,0.146316420481548,0.240606887725159,2.03020332502e-06,3.25552071465391e-06,0.886792992716938,0.00402696177539646,4.6304453765091e-07,3.27922567256549e-07,0.000153694128091186,0.0455924757647867,0.143314957429805,1,0.00643738150813362,0.0090377428831768,0.145184891530425,0,0.164128218773947,0.017441473648753,3.42856986108464e-06
0.0731180633304482,0.0713372026583941,0.0652855494152474,0.0702287501771528,0.071929732772558,0.0688345756126243,0.0684177469342263,0.0732700512623772,0.0771323311296156,0.0702537788654747,0.0682559091352593,0.909725342855627,0.0722659722012826,0.0718166267656362,2.21781489389557e-05,5.60279364683927e-07,4.86404594552947e-06,3.48933223174691e-06,3.08319253182248e-08,8.55322298565862e-06,7.64653612774643e-08,3.08963620826195e-06,3.86028294924588e-07,0,9.75981117676299e-06,1.39235763290465e-06,3.70313843839954e-09,0,1.40434917330231e-06,1.10759626406825e-05,2.85376968378184e-08,9.09165976479348e-06,8.08810459305098e-06,7.81729010396255e-07
0.118883060401367,0.0953319489973259,0.115181918033009,0.111752828741705,0.11756068262747,0.920062607482737,0.110845015822427,0.114572895759408,0.116623950724421,0.114013006390307,0.11459870055438,0.914042784051337,0.114840307376996,0.110328722522833,6.25107303225452e-06,3.69539460397346e-08,4.22411211450794e-05,0,1.74681446775062e-06,5.5521276637881e-07,7.08677576079459e-08,0,0.00704549406380909,6.42522784780693e-05,7.16949767642271e-08,2.13423957777552e-05,3.83871551372527e-06,1.99195874528889e-05,4.18467443649389e-07,1.80230007246265e-06,0,9.26613752027316e-06,7.82854530950639e-07,3.94752180988454e-07
