0,0.845009095974491,0.500000000014228,0.49999999970338,0.500000000071004,0.500000000213955,0.500000000316039
0.173917744017571,0.250031636534543,0.500000000225135,0.500000000094524,0.5000000003111,0.499999999859617,0.499999999940824
0.565224804509853,0.615343456155239,0.500000000020477,0.499999999775359,0.500000000296358,0.500000000322447,0.500000000064832
1,0.173922751296734,0.499999999755453,0.500000000073166,0.500000000190799,0.500000000186083,0.49999999978483
1,0.869561942190953,0.500000000113931,0.499999999756168,0.500000000457331,0.499999999858509,0.499999999939258
1,0.826086292373815,0.500000000136382,0.499999999929546,0.500000000111859,0.500000000256988,0.499999999844365
0.565212975773637,0.153828099356364,0.500000000080949,0.500000000363364,0.500000000150278,0.500000000011676,0.500000000329265
1,0.56522117973641,0.499999999876982,0.499999999806629,0.500000000516427,0.500000000193542,0.500000000138076
0.217389213976109,0.600019445143158,0.500000000042055,0.499999999940797,0.499999999990208,0.499999999939438,0.49999999978436
1,0.782614115022107,0.500000000022928,0.499999999947396,0.500000000010676,0.499999999930592,0.499999999801808
0.782608122261833,0.222222512861326,0.499999999842481,0.499999999797763,0.500000000362015,0.500000000205984,0.50000000013251
0.217390964015223,0.400015946500528,0.499999999739426,0.500000000427231,0.499999999957762,0.500000000220745,0.499999999910555
0.0434587621023,1,0.499999999987028,0.500000000352405,0.500000000140608,0.499999999727509,0.50000000011114
1,0.521738176634248,0.499999999779121,0.499999999801936,0.500000000138172,0.499999999776545,0.500000000353833
0.478265087342652,0.727271730683468,0.499999999856733,0.499999999764149,0.500000000256798,0.500000000243978,0.500000000125384
0.695606561732964,0.312469695892412,0.50000000003688,0.500000000024737,0.500000000283098,0.500000000189799,0.499999999909544
0.739130430648749,0,0.500000000196079,0.500000000162711,0.500000000110956,0.50000000053812,0.499999999915421
0.304354396241534,0.28574646791425,0.500000000162684,0.499999999758158,0.50000000037217,0.500000000180236,0.50000000011141
0.130432692507368,0.66665593197694,0.499999999823063,0.500000000055657,0.500000000363435,0.500000000308903,0.499999999562582
1,0.608632443470466,0.500000000145015,0.499999999810578,0.500000000260028,0.500000000042631,0.500000000115319
0.608694944712669,0.64289192210342,0.499999999755539,0.499999999933544,0.499999999833717,0.499999999803259,0.499999999964509
0.304343520850812,0.85720067737537,0.500000000067504,0.499999999840741,0.500000000180769,0.500000000133785,0.50000000028589
1,0.130432543029894,0.500000000160082,0.499999999811141,0.500000000131587,0.500000000094078,0.499999999590724
1,0.652160497706333,0.500000000075973,0.499999999803917,0.500000000455731,0.500000000124945,0.500000000108286
1,0.0869478524188425,0.500000000075887,0.500000000151929,0.50000000034154,0.500000000233994,0.500000000365854
0.913047192125123,0.142865609040175,0.500000000156546,0.500000000209786,0.500000000360752,0.500000000066507,0.499999999887861
0.826086787386724,0.894739422708084,0.499999999805034,0.50000000014233,0.500000000353934,0.500000000070985,0.499999999802362
0.782607314977001,0.611103745869576,0.500000000181334,0.500000000281555,0.500000000158826,0.500000000199526,0.500000000104966
0.565215737411334,0.384629778914728,0.500000000189854,0.500000000088883,0.500000000159347,0.499999999714675,0.500000000136245
0.608695640571611,0,0.499999999755539,0.499999999937252,0.500000000360861,0.499999999747395,0.499999999962484
0.521728410801416,0.166626380723424,0.499999999826617,0.499999999904901,0.500000000179348,0.499999999883513,0.49999999980751
0.217389428257546,0.199982772220427,0.500000000041812,0.500000000369823,0.499999999983523,0.500000000239292,0.499999999793308
1,0.956493716985378,0.500000000122667,0.499999999789507,0.500000000102969,0.500000000109641,0.500000000149048
0.565212512042189,0.769233857355513,0.499999999791266,0.500000000032522,0.500000000180264,0.500000000029953,0.499999999923432
0.608680590696924,0.928595353268231,0.500000000164495,0.500000000371966,0.500000000102969,0.500000000105445,0.500000000149048
0.565212970980687,0.23076162132136,0.500000000296545,0.500000000076395,0.499999999963082,0.500000000029535,0.500000000354693
0.260873244295542,0.166672478563012,0.499999999900382,0.500000000040894,0.500000000307278,0.500000000209886,0.500000000108203
0.17391545551063,0.749833095504302,0.499999999912877,0.499999999955378,0.499999999979719,0.500000000181249,0.499999999831982
0.826087242413244,0.157903786035912,0.500000000083148,0.499999999923644,0.500000000298135,0.499999999928684,0.500000000271749
0.347840190705028,0.874967362035438,0.500000000060908,0.500000000128482,0.499999999970779,0.500000000166583,0.500000000180563
1,0.478284594115954,0.500000000171195,0.500000000071581,0.500000000375837,0.50000000016205,0.500000000065064
0.217391926947597,0.799984181658096,0.500000000133176,0.500000000069711,0.50000000014954,0.49999999994931,0.4999999998892
0.434794706191801,0.100050516850464,0.500000000168703,0.499999999983274,0.500000000081932,0.500000000218445,0.500000000292705
0.304354647585286,0.714264980912301,0.500000000118351,0.499999999754489,0.500000000175724,0.499999999813099,0.500000000403923
0.391306358630561,0.888875164302236,0.500000000081849,0.499999999839411,0.500000000167572,0.500000000264426,0.499999999872397
0.565212736766998,0.846171769985581,0.500000000081212,0.500000000202847,0.500000000358312,0.500000000211472,0.500000000327695
0.521734552194513,0.749997208028625,0.500000000193818,0.500000000059859,0.500000000315806,0.50000000007095,0.49999999990263
