0.202423120508798,0,0.991697134106904,0.20458938301125,0.198717953845752
0.247335908124719,0,0.247334389310574,0.989810276573568,0
0.989791796782396,0.247509471418646,0,1.4811742208961e-08,0.247457440427664
0.99179660344226,0,0.20307907649888,0.206423398504188,0.193459373557888
0.989791447031417,0.247509121169432,0,0.247462567091605,0
6.06074951511223e-17,0.989795509910606,0.247451578859825,0,0.247455904519483
0.991696521096257,0,0.203058583758403,0.2039916663474,0.19870376900359
2.27934090764641e-18,1.19996908601729e-17,0.199473888838952,0.997348144054546,0
0.247410312143864,0.989798148034979,0,0,0.247453983323422
6.12323821017433e-17,1.00000068826989,0,0,0
0.247389218669919,0.247372590772758,0.989804604520426,0,0
0.99173445171789,0.198950948928346,0,0.203335823458389,0.202575242249123
0.247453054364824,0,0.247451674874844,3.48228862239651e-07,0.989795623360446
0.997346919647434,0.199500491527688,0,0,0
0.793702287245227,0.793700188217943,0,0,0
1.51519184313925e-17,0.247449606563163,0,0.247455112453662,0.98979562293321
0.480751734204534,0,0,1.60296515321291e-08,0.961499985485696
0.247397532249057,0.989800055576719,0,0.247436413482322,0
6.07530860882486e-17,0.992173190352471,0.191965487365821,0.20344444625252,0.198362520743505
4.86003308244911e-17,0.793703635339244,0.793698761448036,0,1.08249842219612e-13
0.199471604273542,0,0,0,0.997348237228044
0.961499415510747,0,0,0.480754749895263,0
1.23323081946135e-17,0.201401876903605,0.991698278946884,0.205567686799437,0.198701801910126
1.51521296269009e-17,0.247453055647561,0.247451676157574,1.40752774524295e-08,0.989795628490819
0.989795462986174,0,0.247451567128589,0,0.247455862557946
0.793703636876612,0,0.793698762985395,0,0
6.07532974989079e-17,6.21169453448856e-18,0.997349242710414,0.199475405649505,0
5.911000962067e-17,1.10058751127593e-18,1.53080929245264e-17,0.997348431527743,0.199467736786108
1.20193074342192e-17,9.23009369676477e-18,0.247491503076666,0.989792862451393,0.247457447937852
5.88748588849107e-17,0.961499412335077,0,0.480754748307411,0
4.86010809846435e-17,0.793715886384246,0,0,0.793686512401405
0.961461346759262,0.480906938503297,0,0,0
0.989797871129162,0,0,0.247415388945506,0.247454146140782
2.19747910994373e-18,5.88339401562158e-17,0,0.961501134922903,0.480747177762039
0.48076343396744,0,0,0.961497067215169,1.48711839369963e-09
2.97586971511123e-33,4.85996406014067e-17,0.793692363140845,0.793710023234558,0
3.00524467197369e-18,4.87389628889535e-22,1.18386317341941e-17,0.199471696978277,0.997348280745588
0.247449618434001,0,0,0.247455124324764,0.989795670416427
0.202851461144978,0.202625673347632,0,0.991697768895854,0.200301165103492
0.201781842299967,0.991824533152521,0.199195046310974,0.201731696760913,0.000670022512852905
1.22141136415715e-17,0,0.199471613367633,0,0.997348282698053
6.07238345668569e-17,0.991695476755179,0.203058369920384,0.204016704934854,0.198704519775241
0.989797904286826,0,0.247430508366764,0.247437848260796,0
6.10699955570695e-17,0.997348714741079,0,0.199459414777815,0
0.989787846132788,0.24753361007301,0.247495575518417,4.41037928420613e-12,0
3.83044433041887e-20,3.95645108007742e-20,4.3297315126563e-17,4.32983135369444e-17,1.00000067053898
2.97985232403598e-33,4.8664681541007e-17,3.63538592300448e-19,0.794776737631112,0.792622750934254
1.51449563597755e-17,0.247335907305192,0.247334388491052,0.989810273293913,4.68512843057704e-10
6.06075567498609e-17,0.98979651589435,0.247451939372759,0.247438782148586,0
0.199473888826653,0,0,0.997348143993052,0
0.247491501863319,0,0,0.989792857598853,0.247457446724672
0.0128584393209398,0.0036119166144937,0.962993031907892,1.01301510477041e-06,0.47469180232419
0.268223114158817,0,0.00296575903942948,0.268245478422711,0.986965433126158
1.7870254569704e-18,1.50461681001241e-17,0.247449607818559,0.247455113709086,0.989795627954781
3.37763487946045e-19,5.88738924484909e-17,0.961499452208655,0.480754768244409,0
2.94385331786698e-17,0.48076773154784,0.961496163123745,0,0
1.51486013939474e-17,0.247395435230703,0.989798856236432,0.247457632273483,0
0.997348399276839,0,0,7.56667696875738e-11,0.199467730335991
